"PSShowComputerName","HealthStatus","OperationalStatus","ShareState","FileSharingProtocol","ObjectId","PassThroughClass","PassThroughIds","PassThroughNamespace","PassThroughServer","UniqueId","ContinuouslyAvailable","Description","EncryptData","Name","VolumeRelativePath","PSComputerName"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{3d5b93cb-5023-11e9-9ba5-806e6f6e6963}:FX:SMB||*||www""",,,,,"smb|ITSWeb-SOLE2.HS.wvu-ad.wvu.edu/www","False","","False","www","www","ITSWEB-SOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-TCAGENT3\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{12c824c9-7111-11e9-a179-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-TCAgent3.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-TCAGENT3"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-TCAGENT3\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{12c824c9-7111-11e9-a179-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-TCAgent3.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-TCAGENT3"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SCVMM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{ae4ad6cb-7357-11e9-99e6-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-SCVMM.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-SCVMM"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SCVMM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{ae4ad6cb-7357-11e9-99e6-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-SCVMM.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-SCVMM"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SCVMM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{ae4ad6cb-7357-11e9-99e6-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-SCVMM.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-SCVMM"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SCVMM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{ae4ad6cb-7357-11e9-99e6-806e6f6e6963}:FX:SMB||*||MSSCVMMLibrary""",,,,,"smb|ITSWeb-SCVMM.HS.wvu-ad.wvu.edu/MSSCVMMLibrary","False","","False","MSSCVMMLibrary","MSSCVMMLibrary","ITSWEB-SCVMM"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","windows","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","windows","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","windows","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","windows","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ADCONNECT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{45a1dc6b-733c-11e9-a80e-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|adconnect1.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ADCONNECT1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSYS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{a5a6ebbf-2981-11e9-8de6-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-HVSys.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-HVSYS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSYS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{a5a6ebbf-2981-11e9-8de6-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-HVSys.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-HVSYS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSYS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{a5a6ebbf-2981-11e9-8de6-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-HVSys.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-HVSYS"
"True","Healthy","Online","Online","SMB","{1}\\HS-CACTI\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{4a94e1a2-9ba2-11e4-80b3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|hs-cacti.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","WINDOWS","HS-CACTI"
"True","Healthy","Online","Online","SMB","{1}\\HS-CACTI\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{4a94e1a2-9ba2-11e4-80b3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|hs-cacti.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HS-CACTI"
"True","Healthy","Online","Online","SMB","{1}\\HS-CACTI\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{4a94e1a2-9ba2-11e4-80b3-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|hs-cacti.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","HS-CACTI"
"True","Healthy","Online","Online","SMB","{1}\\LYNXGUIDE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|Lynxguide.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","LYNXGUIDE"
"True","Healthy","Online","Online","SMB","{1}\\LYNXGUIDE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|Lynxguide.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","LYNXGUIDE"
"True","Healthy","Online","Online","SMB","{1}\\LYNXGUIDE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|Lynxguide.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","LYNXGUIDE"
"True","Healthy","Online","Online","SMB","{1}\\LYNXGUIDE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|Lynxguide.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","LYNXGUIDE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||JThompson""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/JThompson","False","","False","JThompson","JThompson","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||RDSHCLFolders""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/RDSHCLFolders","False","","False","RDSHCLFolders","RDSHCLFolders","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||RDSHProfile""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/RDSHProfile","False","","False","RDSHProfile","RDSHProfile","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||Titanium""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/Titanium","False","","False","Titanium","Titanium","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHFILE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||V$""",,,,,"smb|HSRDSHFile.HS.wvu-ad.wvu.edu/V$","False","Default share","False","V$","\","HSRDSHFILE"
"True","Healthy","Online","Online","SMB","{1}\\RMS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|rms.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","RMS"
"True","Healthy","Online","Online","SMB","{1}\\RMS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|rms.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","RMS"
"True","Healthy","Online","Online","SMB","{1}\\HSC-PAN-HS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{4a94e1a2-9ba2-11e4-80b3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|hsc-pan-hs.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","WINDOWS","HSC-PAN-HS"
"True","Healthy","Online","Online","SMB","{1}\\HSC-PAN-HS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{4a94e1a2-9ba2-11e4-80b3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|hsc-pan-hs.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HSC-PAN-HS"
"True","Healthy","Online","Online","SMB","{1}\\HSC-PAN-WVUH\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{4a94e1a2-9ba2-11e4-80b3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|hsc-pan-wvuh.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","WINDOWS","HSC-PAN-WVUH"
"True","Healthy","Online","Online","SMB","{1}\\HSC-PAN-WVUH\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{4a94e1a2-9ba2-11e4-80b3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|hsc-pan-wvuh.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HSC-PAN-WVUH"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-HVSOLE2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{163c57c4-4756-11e9-b0ff-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWeb-HVSole2.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWEB-HVSOLE2"
"True","Healthy","Online","Online","SMB","{1}\\HS-SOLSTICE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|hs-solstice.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","HS-SOLSTICE"
"True","Healthy","Online","Online","SMB","{1}\\HS-SOLSTICE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|hs-solstice.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HS-SOLSTICE"
"True","Healthy","Online","Online","SMB","{1}\\HS-SOLSTICE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|hs-solstice.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","HS-SOLSTICE"
"True","Healthy","Online","Online","SMB","{1}\\HS-SOLSTICE\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|hs-solstice.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HS-SOLSTICE"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||G$""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/G$","False","Default share","False","G$","\","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||L$""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/L$","False","Default share","False","L$","\","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||LogArchives""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/LogArchives","False","","False","LogArchives","LogArchives","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||SQLBackups""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/SQLBackups","False","","False","SQLBackups","SQLBackups","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||V$""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/V$","False","Default share","False","V$","\","ITSWEB-BACKUPS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{787531ec-4422-11e8-8b76-806e6f6e6963}:FX:SMB||*||VBRCatalog""",,,,,"smb|ITSWEB-BACKUPS.HS.wvu-ad.wvu.edu/VBRCatalog","False","","False","VBRCatalog","Veeam\VBRCatalog","ITSWEB-BACKUPS"
